name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Jigawa,11/18/2013,96,61.2,78.9,91.6,61.2,77.2,41.2,28.7,0,0,0,,0,0,,6.5,36.3,1008.7,0,,,,,,2013-11-18T06:20:45,2013-11-18T17:54:37,0.53,Clear,Clear conditions throughout the day.,clear-day,remote
Jigawa,11/19/2013,95.8,62.3,79.3,91.2,62.3,77.6,40.6,28,0,0,0,,0,0,,6.7,37.2,1009,21,,,,,,2013-11-19T06:21:11,2013-11-19T17:54:38,0.56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
Jigawa,11/20/2013,96.3,59.4,77.5,91.7,59.4,76,41.6,30.9,0,0,0,,0,0,,6,45.3,1009.7,36.4,,,,,,2013-11-20T06:21:38,2013-11-20T17:54:40,0.59,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,remote
Jigawa,11/21/2013,92.6,58.4,77,88.4,58.4,75.7,43.3,33.2,0,0,0,,0,0,,6,23.3,1009,66.7,,,,,,2013-11-21T06:22:05,2013-11-21T17:54:43,0.62,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
Jigawa,11/22/2013,95.8,55.1,76.3,91.2,55.1,74.7,40.2,31.4,0,0,0,,0,0,,5.6,17.2,1008.5,27,,,,,,2013-11-22T06:22:33,2013-11-22T17:54:47,0.66,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
Jigawa,11/23/2013,96.3,56.9,78.3,91.5,56.9,76.5,39.7,29.4,0,0,0,,0,0,,6,340.8,1009.1,5,,,,,,2013-11-23T06:23:01,2013-11-23T17:54:52,0.69,Clear,Clear conditions throughout the day.,clear-day,remote
Jigawa,11/24/2013,98,60.3,80.1,93.6,60.3,78.6,45.8,33.1,0,0,0,,0,0,,5.4,277,1009.2,54.5,,,,,,2013-11-24T06:23:30,2013-11-24T17:54:58,0.72,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
Jigawa,11/25/2013,96,61.4,78.1,91.8,61.4,76.8,47.6,38.6,0,0,0,,0,0,,6,261.3,1008.5,47.3,,,,,,2013-11-25T06:23:59,2013-11-25T17:55:06,0.75,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,remote
Jigawa,11/26/2013,96.2,60,78.6,92.4,60,77.1,47.4,37.6,0,0,0,,0,0,,5.6,302.5,1007.8,30.1,,,,,,2013-11-26T06:24:29,2013-11-26T17:55:14,0.79,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,remote
Jigawa,11/27/2013,98.9,64.1,81.2,93.7,64.1,79.6,45.3,32.3,0,0,0,,0,0,,6.9,74.7,1009,30.2,,,,,,2013-11-27T06:24:59,2013-11-27T17:55:23,0.82,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,remote
Jigawa,11/28/2013,98.9,61.6,80.2,93.9,61.6,78.3,41.5,29.3,0,0,0,,0,0,,10.1,51.2,1010.4,7.3,,,,,,2013-11-28T06:25:29,2013-11-28T17:55:34,0.85,Clear,Clear conditions throughout the day.,clear-day,remote
Jigawa,11/29/2013,96.9,64.8,80.2,92.2,64.8,78.4,40.3,26.6,0,0,0,,0,0,,6.7,34.7,1009.5,21.2,,,,,,2013-11-29T06:26:00,2013-11-29T17:55:46,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
Jigawa,11/30/2013,97.8,59.4,79.1,93,59.4,77.2,42,31.2,0,0,0,,0,0,,5.6,7.7,1007.6,2.3,,,,,,2013-11-30T06:26:31,2013-11-30T17:55:58,0.92,Clear,Clear conditions throughout the day.,clear-day,remote
Jigawa,12/1/2013,97.6,59.1,78.4,93.1,59.1,77.1,47,37.2,0,0,0,,0,0,,5.6,301.3,1008,81,,,,,,2013-12-01T06:27:02,2013-12-01T17:56:12,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
Jigawa,12/2/2013,96.9,63.6,81.2,92.7,63.6,79.6,47.8,34.3,0,0,0,,0,0,,5.8,345.5,1010.2,57.7,,,,,,2013-12-02T06:27:34,2013-12-02T17:56:27,0.98,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
Jigawa,12/3/2013,98,61.1,79.7,93.7,61.1,78.3,47.1,36.1,0,0,0,,0,0,,6.7,22.1,1010.5,75.1,,,,,,2013-12-03T06:28:05,2013-12-03T17:56:42,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
Jigawa,12/4/2013,96.9,64.8,80.7,93.2,64.8,79.2,48.5,36.4,0,0,0,,0,0,,5.1,6.4,1010.7,9.3,,,,,,2013-12-04T06:28:37,2013-12-04T17:56:59,0.05,Clear,Clear conditions throughout the day.,clear-day,remote
Jigawa,12/5/2013,96.7,63.6,80.1,93.4,63.6,78.9,51,40.4,0,0,0,,0,0,,4.9,349.5,1009.3,2.4,,,,,,2013-12-05T06:29:09,2013-12-05T17:57:17,0.08,Clear,Clear conditions throughout the day.,clear-day,remote
Jigawa,12/6/2013,95.8,65.4,79.2,92.2,65.4,78.2,52.1,42.2,0,0,0,,0,0,,6.9,275.2,1008.6,2.4,,,,,,2013-12-06T06:29:42,2013-12-06T17:57:35,0.12,Clear,Clear conditions throughout the day.,clear-day,remote
Jigawa,12/7/2013,94.6,64.7,79.1,90.8,64.7,77.9,50.2,39.7,0,0,0,,0,0,,5.8,292.9,1009.7,26.4,,,,,,2013-12-07T06:30:14,2013-12-07T17:57:55,0.15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
Jigawa,12/8/2013,95.1,62.9,78.2,90.7,62.9,76.9,47.8,37.8,0,0,0,,0,0,,5.8,328.6,1010.6,52.1,,,,,,2013-12-08T06:30:46,2013-12-08T17:58:15,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
Jigawa,12/9/2013,96.9,63.1,79.5,92.3,63.1,77.8,44.6,32.8,0,0,0,,0,0,,8.7,57.1,1010.5,87.8,,,,,,2013-12-09T06:31:19,2013-12-09T17:58:36,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
Jigawa,12/10/2013,93.6,65.9,79,89.9,65.9,77.9,47.1,34.8,0,0,0,,0,0,,7.2,66.5,1010.6,85.4,,,,,,2013-12-10T06:31:51,2013-12-10T17:58:58,0.26,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
Jigawa,12/11/2013,93.3,63.8,78.3,89.3,63.8,77,48.2,38.3,0,0,0,,0,0,,5.1,49.4,1010.8,82.3,,,,,,2013-12-11T06:32:24,2013-12-11T17:59:21,0.29,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
Jigawa,12/12/2013,87,65,76,83.7,65,75.1,41.7,30.5,0,0,0,,0,0,,8.7,54.6,1013.4,69.8,,,,,,2013-12-12T06:32:56,2013-12-12T17:59:45,0.33,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
Jigawa,12/13/2013,81.1,62.5,71.6,79.4,62.5,71.4,40,32.7,0,0,0,,0,0,,9.8,57.7,1016.2,12.7,,,,,,2013-12-13T06:33:28,2013-12-13T18:00:09,0.36,Clear,Clear conditions throughout the day.,clear-day,remote
Jigawa,12/14/2013,77.8,58.9,68,77.8,58.9,68,33.9,29.5,0,0,0,,0,0,,9.2,55.5,1017.3,11.2,,,,,,2013-12-14T06:34:00,2013-12-14T18:00:34,0.4,Clear,Clear conditions throughout the day.,clear-day,remote
Jigawa,12/15/2013,76.6,54.4,65.1,76.6,54.4,65.1,28,25.3,0,0,0,,0,0,,8.7,50.7,1018.4,21,,,,,,2013-12-15T06:34:32,2013-12-15T18:01:00,0.43,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,remote
Jigawa,12/16/2013,78.3,52.8,65.1,78.3,52.8,65.1,31,28.7,0,0,0,,0,0,,8.3,54.3,1017.8,5.5,,,,,,2013-12-16T06:35:04,2013-12-16T18:01:27,0.47,Clear,Clear conditions throughout the day.,clear-day,remote
Jigawa,12/17/2013,78.7,52.8,65.4,78.7,52.8,65.4,34.7,33.4,0,0,0,,0,0,,7.8,51.8,1016.3,16.6,,,,,,2013-12-17T06:35:35,2013-12-17T18:01:54,0.5,Clear,Clear conditions throughout the day.,clear-day,remote
Jigawa,12/18/2013,79.8,52.2,65.4,79.8,52.2,65.4,35.6,34.9,0,0,0,,0,0,,8.1,55.8,1015.1,4.2,,,,,,2013-12-18T06:36:06,2013-12-18T18:02:22,0.54,Clear,Clear conditions throughout the day.,clear-day,remote
Jigawa,12/19/2013,79.8,49.9,64.4,79.8,47.7,64.3,33.5,33.6,0,0,0,,0,0,,7.2,57.8,1013.4,35.8,,,,,,2013-12-19T06:36:37,2013-12-19T18:02:50,0.57,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,remote
Jigawa,12/20/2013,82.5,51.2,66.2,80.2,51.2,65.9,38.7,38.6,0,0,0,,0,0,,5.6,59.9,1012.2,25.5,,,,,,2013-12-20T06:37:08,2013-12-20T18:03:19,0.6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
Jigawa,12/21/2013,85.7,53.5,68.9,82.7,53.5,68.4,41.1,39,0,0,0,,0,0,,5.4,52.3,1012.8,65.6,,,,,,2013-12-21T06:37:38,2013-12-21T18:03:49,0.63,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
Jigawa,12/22/2013,88.2,55.3,71.1,84.7,55.3,70.3,42.7,39.2,0,0,0,,0,0,,4.9,41.1,1012.5,50.4,,,,,,2013-12-22T06:38:08,2013-12-22T18:04:19,0.67,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,remote
Jigawa,12/23/2013,88.8,56.2,72.5,85,56.2,71.5,42.1,36.6,0,0,0,,0,0,,5.6,36.4,1011.6,0,,,,,,2013-12-23T06:38:37,2013-12-23T18:04:49,0.7,Clear,Clear conditions throughout the day.,clear-day,remote
Jigawa,12/24/2013,89.3,58.4,73.6,85.4,58.4,72.6,37.3,29.4,0,0,0,,0,0,,7.2,35.7,1012.3,0,,,,,,2013-12-24T06:39:06,2013-12-24T18:05:20,0.73,Clear,Clear conditions throughout the day.,clear-day,remote
Jigawa,12/25/2013,88.6,56.9,72.7,84.8,56.9,71.7,36.4,28.3,0,0,0,,0,0,,7.2,36,1013.7,47.4,,,,,,2013-12-25T06:39:34,2013-12-25T18:05:51,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
Jigawa,12/26/2013,88.1,55.8,71.8,84.3,55.8,70.9,34.1,27.5,0,0,0,,0,0,,7.2,46.5,1013.5,53.1,,,,,,2013-12-26T06:40:02,2013-12-26T18:06:23,0.8,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
Jigawa,12/27/2013,89.7,50.1,71.1,85.6,50.1,70.1,35,29.5,0,0,0,,0,0,,6,51.4,1013.5,48.4,,,,,,2013-12-27T06:40:29,2013-12-27T18:06:55,0.83,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
Jigawa,12/28/2013,88.4,54.4,71.2,84.6,54.4,70.3,36.1,29.8,0,0,0,,0,0,,6.7,50.8,1013.8,0,,,,,,2013-12-28T06:40:56,2013-12-28T18:07:27,0.87,Clear,Clear conditions throughout the day.,clear-day,remote
Jigawa,12/29/2013,87.9,54.4,70.7,84.2,54.4,69.8,34.7,28.7,0,0,0,,0,0,,6.5,41.5,1013.6,27,,,,,,2013-12-29T06:41:22,2013-12-29T18:07:59,0.9,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
Jigawa,12/30/2013,85,52.6,68.5,81.9,52.6,67.9,36.3,32.7,0,0,0,,0,0,,5.8,42.8,1013.3,80.2,,,,,,2013-12-30T06:41:47,2013-12-30T18:08:32,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
Jigawa,12/31/2013,85.9,49,67.9,82.6,47.5,67,35.5,33.2,0,0,0,,0,0,,5.4,46,1013,2.9,,,,,,2013-12-31T06:42:12,2013-12-31T18:09:05,0.97,Clear,Clear conditions throughout the day.,clear-day,remote
Jigawa,1/1/2014,86.6,49.9,68.7,83.1,48.3,67.9,33,29.7,0,0,0,,0,0,13.4,5.8,49.3,1012.7,10,,251.1,21.5,9,,2014-01-01T06:42:36,2014-01-01T18:09:38,0,Clear,Clear conditions throughout the day.,clear-day,remote
Jigawa,1/2/2014,85.9,53.7,69.5,82.6,53.7,68.8,32.3,26.6,0,0,0,,0,0,15,6.7,39.3,1013.1,30.5,,240.5,20.8,9,,2014-01-02T06:42:59,2014-01-02T18:10:11,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
Jigawa,1/3/2014,84.6,58,70.2,81.6,58,69.5,31.3,24.5,0,0,0,,0,0,20.4,8.7,41,1014,55,,243.6,21,9,,2014-01-03T06:43:21,2014-01-03T18:10:45,0.07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
Jigawa,1/4/2014,83.4,58.4,70.1,80.7,58.4,69.7,33.5,26.8,0,0,0,,0,0,20.6,8.3,44.2,1014.2,0,,246.7,21.2,9,,2014-01-04T06:43:43,2014-01-04T18:11:18,0.1,Clear,Clear conditions throughout the day.,clear-day,remote
Jigawa,1/5/2014,82.3,54.8,68.6,80.1,54.8,68.2,35.7,30.9,0,0,0,,0,0,16.3,7.2,45,1013.7,20.7,,245.8,21.3,9,,2014-01-05T06:44:03,2014-01-05T18:11:51,0.14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
Jigawa,1/6/2014,82.1,56,68.2,79.9,56,67.9,38.2,34.8,0,0,0,,0,0,17,6.9,55.5,1013.7,0,,248.7,21.6,9,,2014-01-06T06:44:23,2014-01-06T18:12:24,0.17,Clear,Clear conditions throughout the day.,clear-day,remote
Jigawa,1/7/2014,82.8,53.7,67.9,80.4,53.7,67.5,38.4,35.8,0,0,0,,0,0,19.5,7.8,47.7,1013.5,0.7,,247.6,21.6,9,,2014-01-07T06:44:42,2014-01-07T18:12:58,0.2,Clear,Clear conditions throughout the day.,clear-day,remote
Jigawa,1/8/2014,80.9,54.8,68.1,79.4,54.8,68,37.3,34.1,0,0,0,,0,0,17.2,6.7,49.4,1013.7,0,,248.2,21.6,9,,2014-01-08T06:45:00,2014-01-08T18:13:31,0.25,Clear,Clear conditions throughout the day.,clear-day,remote
Jigawa,1/9/2014,82.8,53.9,69.2,80.4,53.9,68.9,36,30.6,0,0,0,,0,0,18.3,7.2,48.8,1014.2,32.5,,249.1,21.6,9,,2014-01-09T06:45:18,2014-01-09T18:14:04,0.27,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
Jigawa,1/10/2014,80.7,55.7,68.1,78.9,55.7,67.9,33.5,28.7,0,0,0,,0,0,19.5,8.3,53,1015.3,68.8,,250.3,21.6,9,,2014-01-10T06:45:34,2014-01-10T18:14:37,0.31,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
Jigawa,1/11/2014,80.1,54.1,66.8,80,54.1,66.6,34.9,32,0,0,0,,0,0,20.6,8.7,55.3,1016.2,0,,252.5,21.9,9,,2014-01-11T06:45:49,2014-01-11T18:15:09,0.34,Clear,Clear conditions throughout the day.,clear-day,remote
Jigawa,1/12/2014,81.4,56,67.9,79.4,56,67.7,36,32.2,0,0,0,,0,0,18.1,7.4,47.6,1016.7,0,,253.5,21.9,9,,2014-01-12T06:46:04,2014-01-12T18:15:42,0.37,Clear,Clear conditions throughout the day.,clear-day,remote
Jigawa,1/13/2014,83.2,50.6,67.1,80.6,50.6,66.7,35.4,33.2,0,0,0,,0,0,13.4,7.4,41,1015.5,7.5,,256.1,22,9,,2014-01-13T06:46:17,2014-01-13T18:16:14,0.41,Clear,Clear conditions throughout the day.,clear-day,remote
Jigawa,1/14/2014,86.4,47.6,68.1,83,45.3,67.2,33.3,30.3,0,0,0,,0,0,13,6,47.8,1013.1,3.5,,258.9,22.3,9,,2014-01-14T06:46:29,2014-01-14T18:16:46,0.44,Clear,Clear conditions throughout the day.,clear-day,remote
Jigawa,1/15/2014,91.3,49.5,71,87.2,47.7,69.8,37.9,33.1,0,0,0,,0,0,12.5,6,73.5,1012.5,0,,258.1,22.3,9,,2014-01-15T06:46:41,2014-01-15T18:17:18,0.47,Clear,Clear conditions throughout the day.,clear-day,remote
Jigawa,1/16/2014,91.3,55.5,72.9,87,55.5,71.6,38.6,32.7,0,0,0,,0,0,15.9,6.5,71.9,1013.5,0,,259,22.3,9,,2014-01-16T06:46:51,2014-01-16T18:17:49,0.5,Clear,Clear conditions throughout the day.,clear-day,remote
Jigawa,1/17/2014,90.4,56.2,73.5,86.3,56.2,72.3,35,26.2,0,0,0,,0,0,17.7,7.2,60.5,1014,0,,254.1,22.1,9,,2014-01-17T06:47:01,2014-01-17T18:18:20,0.54,Clear,Clear conditions throughout the day.,clear-day,remote
Jigawa,1/18/2014,89.7,55.3,72.6,85.6,55.3,71.5,35.9,28.7,0,0,0,,0,0,17.2,7.2,57.1,1013.9,34.7,,255.8,22.2,9,,2014-01-18T06:47:09,2014-01-18T18:18:51,0.58,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,remote
Jigawa,1/19/2014,90.2,54.8,72,86.2,54.8,70.9,39.8,34.9,0,0,0,,0,0,14.5,6.5,32.9,1013.5,63.6,,255,22.1,9,,2014-01-19T06:47:16,2014-01-19T18:19:21,0.61,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
Jigawa,1/20/2014,90.4,53.3,72.7,86.4,53.3,71.5,37,30.9,0,0,0,,0,0,15.2,6.3,47.6,1013.3,17,,259.6,22.6,9,,2014-01-20T06:47:22,2014-01-20T18:19:51,0.64,Clear,Clear conditions throughout the day.,clear-day,remote
Jigawa,1/21/2014,90.6,51.9,71.7,86.4,51.9,70.5,34.8,29.1,0,0,0,,0,0,13.2,5.8,47.3,1012.5,0.3,,266.8,23.1,9,,2014-01-21T06:47:28,2014-01-21T18:20:21,0.68,Clear,Clear conditions throughout the day.,clear-day,remote
Jigawa,1/22/2014,90.9,52.1,71.2,86.7,52.1,70.1,33.5,28.1,0,0,0,,0,0,15.7,5.8,60.7,1011.4,0.4,,269.6,23.4,9,,2014-01-22T06:47:32,2014-01-22T18:20:50,0.71,Clear,Clear conditions throughout the day.,clear-day,remote
Jigawa,1/23/2014,92.4,54.2,73,88,54.2,71.7,37.9,31.1,0,0,0,,0,0,13.9,6,35.1,1010.5,26.5,,260.4,22.6,9,,2014-01-23T06:47:35,2014-01-23T18:21:18,0.75,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,remote
Jigawa,1/24/2014,92,57.1,74.4,87.8,57.1,73.1,39.6,31.3,0,0,0,,0,0,12.1,5.4,32.7,1010.4,19.6,,257,22.3,9,,2014-01-24T06:47:36,2014-01-24T18:21:46,0.75,Clear,Clear conditions throughout the day.,clear-day,remote
Jigawa,1/25/2014,92,54.8,73.7,87.7,54.8,72.5,37.7,30.1,0,0,0,,0,0,14.8,5.6,22.7,1010.3,72.9,,253.1,21.7,9,,2014-01-25T06:47:37,2014-01-25T18:22:14,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
Jigawa,1/26/2014,95.3,58.2,75.1,90.4,58.2,73.6,32.6,24.1,0,0,0,,0,0,11.2,5.6,20.6,1010.3,77,,258.8,22.2,9,,2014-01-26T06:47:37,2014-01-26T18:22:41,0.85,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
Jigawa,1/27/2014,94,59.8,76.9,89.6,59.8,75.3,38.6,27.6,0,0,0,,0,0,11.9,5.6,347.5,1009.3,88.2,,252,21.9,9,,2014-01-27T06:47:36,2014-01-27T18:23:07,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
Jigawa,1/28/2014,88.8,61.6,74.6,85,61.6,73.7,36.2,26.3,0,0,0,,0,0,16.6,7.2,59.7,1009.3,66,,259.6,22.4,9,,2014-01-28T06:47:33,2014-01-28T18:23:33,0.92,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
Jigawa,1/29/2014,91.7,58.2,75.4,87.4,58.2,74,36.7,26.7,0,0,0,,0,0,17.7,6,75.6,1009.6,22.7,,257.6,22.2,9,,2014-01-29T06:47:30,2014-01-29T18:23:59,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
Jigawa,1/30/2014,97.1,63.9,79.5,93.1,63.9,78.1,43.6,30.7,0,0,0,,0,0,17.2,6.3,135.9,1008.7,55.9,,228.4,19.7,8,,2014-01-30T06:47:25,2014-01-30T18:24:23,0,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,remote
Jigawa,1/31/2014,92.4,69.9,80.8,92.3,69.9,81.1,59.7,50.8,0,0,0,,0,0,14.1,7.4,302.3,1009.5,94.3,,215.7,18.7,8,,2014-01-31T06:47:20,2014-01-31T18:24:48,0.02,Overcast,Cloudy skies throughout the day.,cloudy,remote
Jigawa,2/1/2014,91.8,69.7,80.6,88.5,69.7,79.2,47.2,33.3,0,0,0,,0,0,19.7,11,345.6,1010.6,81.9,,248.5,21.6,9,,2014-02-01T06:47:13,2014-02-01T18:25:11,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
Jigawa,2/2/2014,84.1,62.9,73.3,81.2,62.9,72.6,33.8,25.1,0,0,0,,0,0,20.1,8.3,18.5,1011.3,85.8,,249,21.5,9,,2014-02-02T06:47:06,2014-02-02T18:25:34,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
Jigawa,2/3/2014,85,61.2,73,81.9,61.2,72.3,27.6,19.2,0,0,0,,0,0,16.6,6.7,37.5,1011.4,58.2,,260.6,22.4,9,,2014-02-03T06:46:57,2014-02-03T18:25:57,0.12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
Jigawa,2/4/2014,88.1,60.7,74.3,84.3,60.7,73.2,30.8,20.9,0,0,0,,0,0,18.1,7.8,36.9,1011.8,39.6,,260.4,22.4,9,,2014-02-04T06:46:47,2014-02-04T18:26:18,0.15,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,remote
Jigawa,2/5/2014,90.4,63.4,77.2,86.3,63.4,75.7,34,21.7,0,0,0,,0,0,23.3,10.5,34.7,1012.5,59.3,,265.7,22.9,9,,2014-02-05T06:46:36,2014-02-05T18:26:40,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
Jigawa,2/6/2014,90.8,62.9,77,86.6,62.9,75.6,34.3,22.3,0,0,0,,0,0,21.7,8.9,33,1012.1,89.2,,263.1,22.8,9,,2014-02-06T06:46:25,2014-02-06T18:27:00,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
Jigawa,2/7/2014,89.3,63.9,76.6,85.3,63.9,75.3,32.3,20.5,0,0,0,,0,0,19.5,8.3,38.1,1012.4,23.1,,268.5,23.2,9,,2014-02-07T06:46:12,2014-02-07T18:27:20,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
Jigawa,2/8/2014,87.9,60,74.4,84.2,60,73.3,34.3,24.5,0,0,0,,0,0,16.8,7.6,39.5,1012.8,15.4,,270.3,23.3,9,,2014-02-08T06:45:58,2014-02-08T18:27:39,0.28,Clear,Clear conditions throughout the day.,clear-day,remote
Jigawa,2/9/2014,90.2,58.9,73.6,86.1,58.9,72.5,31.6,22.8,0,0,0,,0,0,19.5,7.8,44.5,1012.4,25.9,,272.8,23.6,9,,2014-02-09T06:45:43,2014-02-09T18:27:58,0.32,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,remote
Jigawa,2/10/2014,90.2,57.8,73.7,86.2,57.8,72.5,37.4,28.6,0,0,0,,0,0,16.8,7.6,46.9,1012.2,40.4,,272.8,23.5,9,,2014-02-10T06:45:28,2014-02-10T18:28:16,0.35,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
Jigawa,2/11/2014,90.2,59.4,74.5,86.2,59.4,73.3,37,27.2,0,0,0,,0,0,17.4,7.2,43,1012.3,26.2,,272.3,23.6,9,,2014-02-11T06:45:11,2014-02-11T18:28:34,0.38,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
Jigawa,2/12/2014,89.7,60.2,74.3,85.6,60.2,73,33.7,24.4,0,0,0,,0,0,19.5,8.1,48.7,1012.1,25.5,,276.4,23.8,10,,2014-02-12T06:44:53,2014-02-12T18:28:51,0.42,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,remote
Jigawa,2/13/2014,89.1,56.7,73.3,85.2,56.7,72.2,28.2,20.2,0,0,0,,0,0,22.4,9.4,46.5,1012.6,15,,282.2,24.2,10,,2014-02-13T06:44:35,2014-02-13T18:29:07,0.45,Clear,Clear conditions throughout the day.,clear-day,remote
Jigawa,2/14/2014,86.8,58.6,73.1,83.3,58.6,72.1,26.2,18.5,0,0,0,,0,0,25.3,10.5,50.2,1014,0,,284.4,24.5,10,,2014-02-14T06:44:15,2014-02-14T18:29:22,0.48,Clear,Clear conditions throughout the day.,clear-day,remote
Jigawa,2/15/2014,85,58.4,70.4,81.9,58.4,69.8,25,19.2,0,0,0,,0,0,21.9,9.2,54.3,1014.3,0,,283.8,24.5,10,,2014-02-15T06:43:55,2014-02-15T18:29:37,0.5,Clear,Clear conditions throughout the day.,clear-day,remote
Jigawa,2/16/2014,84.3,54.9,69.9,81.3,54.9,69.4,27,21.5,0,0,0,,0,0,18.3,7.6,51.7,1013.5,2.7,,281.1,24.2,10,,2014-02-16T06:43:34,2014-02-16T18:29:52,0.55,Clear,Clear conditions throughout the day.,clear-day,remote
Jigawa,2/17/2014,87.2,55.5,71,83.6,55.5,69.9,28.5,22.5,0,0,0,,0,0,18.1,7.2,59.8,1012.5,32.6,,280.7,24.2,10,,2014-02-17T06:43:12,2014-02-17T18:30:06,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
Jigawa,2/18/2014,90.8,57.3,74.1,86.6,57.3,72.7,31.9,22.6,0,0,0,,0,0,17,6.9,58.8,1012.4,39.4,,283.2,24.4,10,,2014-02-18T06:42:49,2014-02-18T18:30:19,0.62,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
Jigawa,2/19/2014,91.5,56.9,74.3,87.2,56.9,73,34.5,25.2,0,0,0,,0,0,15.7,6.3,59.8,1012.2,10,,283.7,24.4,10,,2014-02-19T06:42:25,2014-02-19T18:30:31,0.66,Clear,Clear conditions throughout the day.,clear-day,remote
Jigawa,2/20/2014,95.1,60.5,76.3,90.3,60.5,74.9,36.5,26.3,0,0,0,,0,0,13.4,6,57.7,1010.2,28.9,,284.8,24.4,10,,2014-02-20T06:42:01,2014-02-20T18:30:44,0.69,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
Jigawa,2/21/2014,97.4,62,79.8,92.5,62,78,38.3,25.1,0,0,0,,0,0,14.5,6.3,49.9,1009.5,63.6,,284.9,24.5,10,,2014-02-21T06:41:36,2014-02-21T18:30:55,0.73,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
Jigawa,2/22/2014,95.8,60.3,80,90.9,60.3,78.1,30.4,17.5,0,0,0,,0,0,16.3,7.2,52.5,1010,46.8,,289.5,25,10,,2014-02-22T06:41:10,2014-02-22T18:31:06,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
